instance,noise,seed,cmax,delta_heldout__mitigated_only,win_legacy__mitigated_only,win_v2__mitigated_only,changed__mitigated_only,gap__mitigated_only,tie_practical__mitigated_only,tie_statistical__mitigated_only,mc_scale__mitigated_only,delta_heldout__incl_unmitigated,win_legacy__incl_unmitigated,win_v2__incl_unmitigated,changed__incl_unmitigated,gap__incl_unmitigated,tie_practical__incl_unmitigated,tie_statistical__incl_unmitigated,mc_scale__incl_unmitigated
octahedron,dev_algiers,28,8,-0.0010564743194367565,zne_rem,zne,True,0.0008191252719992881,True,True,0.00522205392144513,-0.0010564743194367565,zne_rem,zne,True,0.0008191252719992881,True,True,0.0044747576939852445
octahedron,dev_algiers,29,8,0.0009633734572624675,rem,zne,True,1.4370259492066384e-05,True,True,0.00522205392144513,0.0009633734572624675,rem,zne,True,1.4370259492066384e-05,True,True,0.0044747576939852445
octahedron,dev_lagos,0,8,0.005391810071002728,rem,zne,True,0.0022382079406112754,True,True,0.023225965121543193,0.005391810071002728,rem,zne,True,0.0022382079406112754,True,True,0.01808011065300362
octahedron,dev_lagos,1,8,0.0,zne_rem,zne_rem,False,0.0025915852557828606,True,True,0.023225965121543193,0.0,zne_rem,zne_rem,False,0.0025915852557828606,True,True,0.01808011065300362
octahedron,dev_lagos,2,8,0.0,rem,rem,False,0.0019460379277211476,True,True,0.023225965121543193,0.0,rem,rem,False,0.0019460379277211476,True,True,0.01808011065300362
octahedron,dev_lagos,3,8,0.0,zne,zne,False,0.002276957352184042,True,True,0.023225965121543193,0.0,zne,zne,False,0.002276957352184042,True,True,0.01808011065300362
octahedron,dev_lagos,4,8,0.008678920752068109,zne_rem,zne,True,0.0018316194401286484,True,True,0.023225965121543193,0.008678920752068109,zne_rem,zne,True,0.0018316194401286484,True,True,0.01808011065300362
octahedron,dev_lagos,5,8,0.0017339561549926524,zne_rem,zne,True,0.004727735583164194,True,True,0.023225965121543193,0.0017339561549926524,zne_rem,zne,True,0.004436197916666662,True,True,0.01808011065300362
octahedron,dev_lagos,6,8,-0.0010488709296983117,zne_rem,rem,True,0.0010568831326918382,True,True,0.023225965121543193,-0.0010488709296983117,zne_rem,rem,True,0.0010568831326918382,True,True,0.01808011065300362
octahedron,dev_lagos,7,8,0.014843257142480623,rem,zne_rem,True,0.012406706899600065,False,True,0.023225965121543193,0.014843257142480623,rem,zne_rem,True,0.012406706899600065,False,True,0.01808011065300362
